participant_id,expert_group,age,experience,image,study,dr_score,dmo_score,dr_grade,dmo_grade,time_sec,zoom_1.0,zoom_1.5,zoom_2.25,zoom_3.375,zoom_5.0625,zoom_7.59375,zoom_11.390625,zoom_17.0859375
1833,Ophthalmologist,53,18,007-7146-400_1140x848,thinkaloud,0,100,4,-1,28.875,230,0,0,2454,0,0,0,0
1833,Ophthalmologist,53,18,007-7235-400_1140x848,thinkaloud,0,4,4,3,24.440430000000106,95,310,513,269,0,0,0,0
1833,Ophthalmologist,53,18,20170502092649506_1140x848,thinkaloud,1,100,3,-1,90.3439900000003,102,2631,6965,885,52,0,0,0
1833,Ophthalmologist,53,18,20170518171333730_1140x848,thinkaloud,2,1,3,0,49.298339999999826,88,3497,2394,22,85,0,0,0
1833,Ophthalmologist,53,18,20170519153000176_1140x848,thinkaloud,1,2,4,1,29.47290000000021,9,306,0,18,0,0,0,0
1833,Ophthalmologist,53,18,20170521094743135_1140x848,thinkaloud,0,100,2,-1,49.96777999999995,139,3020,69,2604,0,0,0,0
1833,Ophthalmologist,53,18,007-0051-000_1140x848,tracking,1,0,1,0,50.50464000000011,183,2915,1181,1441,0,0,0,0
1833,Ophthalmologist,53,18,007-0079-000_1140x848,tracking,0,0,0,0,22.35425000000032,151,2407,310,44,0,0,0,0
1833,Ophthalmologist,53,18,007-0321-000_1140x848,tracking,0,0,0,0,7.247559999999794,203,2,0,807,0,0,0,0
1833,Ophthalmologist,53,18,007-1811-100_1140x848,tracking,1,100,2,-1,32.85400000000027,247,3387,0,86,0,0,0,0
1833,Ophthalmologist,53,18,007-2403-100_1140x848,tracking,1,1,2,0,17.950200000000223,251,925,0,897,0,0,0,0
1833,Ophthalmologist,53,18,007-2705-100_1140x848,tracking,0,1,1,0,23.083260000000337,142,1831,593,38,0,0,0,0
1833,Ophthalmologist,53,18,007-2763-100_1140x848,tracking,0,1,1,0,9.522460000000137,135,1025,0,91,0,0,0,0
1833,Ophthalmologist,53,18,007-2841-100_1140x848,tracking,1,100,2,-1,52.48633000000018,227,4627,0,17,0,0,0,0
1833,Ophthalmologist,53,18,007-4290-200_1140x848,tracking,1,2,3,1,14.922860000000128,188,1560,0,55,0,0,0,0
1833,Ophthalmologist,53,18,007-4991-300_1140x848,tracking,0,100,3,-1,73.02514999999994,247,4460,3865,157,0,0,0,0
1833,Ophthalmologist,53,18,007-6520-400_1140x848,tracking,-1,3,3,2,48.214840000000095,125,723,4493,15,0,0,0,0
1833,Ophthalmologist,53,18,007-7017-400_1140x848,tracking,0,4,4,3,14.109619999999722,131,467,523,472,0,0,0,0
1833,Ophthalmologist,53,18,007-7175-400_1140x848,tracking,0,1,4,0,26.070800000000418,409,1214,1587,14,0,0,0,0
1833,Ophthalmologist,53,18,007-7265-400_1140x848,tracking,0,2,4,1,33.58275999999978,196,3359,4,635,0,0,0,0
1833,Ophthalmologist,53,18,20170228231807286_1140x848,tracking,0,0,0,0,14.341800000000148,326,938,280,26,0,0,0,0
1833,Ophthalmologist,53,18,20170511224838938_1140x848,tracking,1,100,3,-1,52.4396999999999,513,3673,0,1933,0,0,0,0
1833,Ophthalmologist,53,18,20170512231007763_1140x848,tracking,1,2,4,1,33.296389999999974,158,424,3422,19,0,0,0,0
1833,Ophthalmologist,53,18,20170525111826224_1140x848,tracking,0,2,2,1,17.88353999999981,225,26,286,1411,0,0,0,0
1833,Ophthalmologist,53,18,20170609154552424_1140x848,tracking,0,1,1,0,33.10253999999986,78,3706,236,7,54,0,0,0
1833,Ophthalmologist,53,18,20170622080837660_1140x848,tracking,-1,2,2,1,17.49584999999979,181,2064,0,31,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-0028-000_1140x848,thinkaloud,1,0,1,0,48.22069999999985,2364,559,0,3341,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-0055-000_1140x848,thinkaloud,0,0,0,0,40.58496000000014,3025,0,0,2368,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-0142-000_1140x848,thinkaloud,0,0,0,0,35.922849999999016,1819,958,72,1957,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-0323-000_1140x848,thinkaloud,0,0,0,0,34.59081999999944,3022,214,0,1231,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-1774-100_1140x848,thinkaloud,0,4,1,3,48.86522999999943,698,676,0,2706,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-2252-100_1140x848,thinkaloud,1,1,2,0,31.75684000000001,734,663,0,2684,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-2469-100_1140x848,thinkaloud,0,1,1,0,22.53418000000056,2711,0,0,425,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-2477-100_1140x848,thinkaloud,1,2,2,1,44.08202999999958,4770,471,0,16,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-2840-100_1140x848,thinkaloud,0,1,1,0,19.505859999999302,664,532,0,1364,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-4250-200_1140x848,thinkaloud,1,4,3,3,72.87793000000056,95,0,0,8734,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-4850-300_1140x848,thinkaloud,0,2,3,1,108.57617000000027,3073,65,0,10149,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-5457-300_1140x848,thinkaloud,0,2,3,1,64.6328199999989,159,344,771,6740,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-6320-400_1140x848,thinkaloud,0,3,4,2,57.544920000000275,2455,223,0,3808,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-6573-400_1140x848,thinkaloud,0,1,4,0,64.478509999999,276,1192,0,5968,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-7146-400_1140x848,thinkaloud,0,4,4,3,47.37109000000055,5773,0,0,304,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-7235-400_1140x848,thinkaloud,0,3,4,2,74.88573999999971,1152,361,0,7090,0,0,0,0
1461,Ophthalmology Registrar,38,4,20170502092649506_1140x848,thinkaloud,-1,1,1,0,49.19238000000041,85,1477,372,4057,0,0,0,0
1461,Ophthalmology Registrar,38,4,20170518171333730_1140x848,thinkaloud,0,1,1,0,38.1875,1113,1870,362,1607,0,0,0,0
1461,Ophthalmology Registrar,38,4,20170519153000176_1140x848,thinkaloud,-1,3,2,2,79.54394000000138,1546,504,0,6504,0,0,0,0
1461,Ophthalmology Registrar,38,4,20170521094743135_1140x848,thinkaloud,0,1,2,0,48.87793000000056,185,542,0,5614,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-0051-000_1140x848,tracking,1,0,1,0,58.7753900000007,103,0,0,7205,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-0079-000_1140x848,tracking,0,0,0,0,13.55956999999944,451,162,0,889,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-0321-000_1140x848,tracking,0,0,0,0,30.597650000001522,1104,0,0,2016,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-1811-100_1140x848,tracking,0,1,1,0,39.02490000000034,2595,1108,176,147,81,0,0,0
1461,Ophthalmology Registrar,38,4,007-2403-100_1140x848,tracking,1,1,2,0,18.101560000000973,345,0,0,2080,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-2705-100_1140x848,tracking,0,1,1,0,11.582029999999577,136,353,0,896,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-2763-100_1140x848,tracking,1,1,2,0,21.62305000000015,166,166,0,2765,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-2841-100_1140x848,tracking,0,2,1,1,32.642580000001544,295,275,628,2222,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-4290-200_1140x848,tracking,1,2,3,1,51.945810000000165,1046,2444,0,3545,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-4991-300_1140x848,tracking,0,3,3,2,49.428719999999885,1167,1298,0,3275,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-6520-400_1140x848,tracking,0,3,4,2,28.512689999999566,133,344,0,3163,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-7017-400_1140x848,tracking,0,4,4,3,12.37206999999944,114,153,0,1446,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-7175-400_1140x848,tracking,0,4,4,3,19.52538999999888,312,85,0,2053,0,0,0,0
1461,Ophthalmology Registrar,38,4,007-7265-400_1140x848,tracking,0,4,4,3,48.15332000000126,950,301,0,3828,0,0,0,0
1461,Ophthalmology Registrar,38,4,20170228231807286_1140x848,tracking,0,0,0,0,18.387700000001132,108,995,0,1146,0,0,0,0
1461,Ophthalmology Registrar,38,4,20170511224838938_1140x848,tracking,0,1,2,0,58.28319999999985,134,1070,275,6381,0,0,0,0
1461,Ophthalmology Registrar,38,4,20170512231007763_1140x848,tracking,-1,2,2,1,60.760739999999714,1176,2699,55,3662,0,0,0,0
1461,Ophthalmology Registrar,38,4,20170525111826224_1140x848,tracking,-1,1,1,0,20.745120000001407,1449,1106,0,382,0,0,0,0
1461,Ophthalmology Registrar,38,4,20170609154552424_1140x848,tracking,0,1,1,0,26.928710000000137,226,0,0,3064,0,0,0,0
1461,Ophthalmology Registrar,38,4,20170622080837660_1140x848,tracking,1,3,4,2,66.91796000000068,129,5174,165,3238,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-0051-000_1140x848,thinkaloud,1,0,1,0,33.65331999999944,807,0,0,1567,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-0079-000_1140x848,thinkaloud,0,0,0,0,43.33104999999887,1787,0,0,4252,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-0321-000_1140x848,thinkaloud,0,0,0,0,56.66114000000016,3726,0,0,3426,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-1811-100_1140x848,thinkaloud,0,3,1,2,39.64746000000014,601,0,0,4859,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-2403-100_1140x848,thinkaloud,-1,1,0,0,47.052739999999176,312,0,0,5694,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-2705-100_1140x848,thinkaloud,0,1,1,0,26.343740000000253,389,0,0,3027,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-2763-100_1140x848,thinkaloud,1,3,2,2,55.56348000000071,408,0,0,6596,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-2841-100_1140x848,thinkaloud,1,1,2,0,49.637690000001385,95,0,0,3018,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-4290-200_1140x848,thinkaloud,2,2,4,1,58.819330000000264,271,0,0,2990,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-4991-300_1140x848,thinkaloud,0,4,3,3,53.24805000000015,644,0,0,3446,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-6520-400_1140x848,thinkaloud,0,2,4,1,38.00097999999889,130,0,0,2930,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-7017-400_1140x848,thinkaloud,0,4,4,3,44.831059999998615,562,68,0,5221,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-7175-400_1140x848,thinkaloud,0,4,4,3,19.18456999999944,547,0,0,1707,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-7265-400_1140x848,thinkaloud,0,3,4,2,30.65723000000071,1779,0,0,229,0,0,0,0
1854,Ophthalmology Registrar,32,5,20170228231807286_1140x848,thinkaloud,0,0,0,0,28.140620000000126,189,0,0,3784,0,0,0,0
1854,Ophthalmology Registrar,32,5,20170511224838938_1140x848,thinkaloud,0,2,2,1,79.22461000000112,573,0,0,10151,0,0,0,0
1854,Ophthalmology Registrar,32,5,20170512231007763_1140x848,thinkaloud,1,3,4,2,77.2382800000014,373,0,0,9935,0,0,0,0
1854,Ophthalmology Registrar,32,5,20170525111826224_1140x848,thinkaloud,0,3,2,2,71.77636999999959,5162,0,0,0,0,0,0,0
1854,Ophthalmology Registrar,32,5,20170609154552424_1140x848,thinkaloud,0,1,1,0,19.337890000000698,299,0,0,2208,0,0,0,0
1854,Ophthalmology Registrar,32,5,20170622080837660_1140x848,thinkaloud,1,4,4,3,48.421870000000126,438,0,0,5310,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-0028-000_1140x848,tracking,0,0,0,0,23.40430000000015,355,0,0,2835,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-0055-000_1140x848,tracking,0,0,0,0,20.56347000000096,1257,0,0,614,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-0142-000_1140x848,tracking,0,0,0,0,30.44434000000001,616,0,0,3376,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-0323-000_1140x848,tracking,0,0,0,0,15.24510999999984,340,0,0,1821,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-1774-100_1140x848,tracking,0,4,1,3,9.485349999999016,250,215,0,866,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-2252-100_1140x848,tracking,0,1,1,0,11.708979999999428,177,535,0,906,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-2469-100_1140x848,tracking,-1,1,0,0,31.167970000000423,1482,0,0,2845,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-2477-100_1140x848,tracking,0,1,1,0,35.368169999999736,4269,0,0,0,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-2840-100_1140x848,tracking,0,1,1,0,24.69824999999946,381,2742,0,275,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-4250-200_1140x848,tracking,2,4,4,3,22.325200000001132,735,1,0,2070,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-4850-300_1140x848,tracking,0,3,3,2,40.54980000000069,193,0,0,5384,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-5457-300_1140x848,tracking,0,4,3,3,46.451170000000275,511,55,0,6005,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-6320-400_1140x848,tracking,0,4,4,3,25.721670000000813,805,0,0,2757,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-6573-400_1140x848,tracking,0,4,4,3,15.888680000000022,423,504,295,1025,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-7146-400_1140x848,tracking,0,100,4,-1,20.63184000000001,2766,0,0,67,0,0,0,0
1854,Ophthalmology Registrar,32,5,007-7235-400_1140x848,tracking,0,4,4,3,7.033199999999852,494,0,0,487,0,0,0,0
1854,Ophthalmology Registrar,32,5,20170502092649506_1140x848,tracking,-1,1,1,0,25.674810000000434,502,552,0,2529,0,0,0,0
1854,Ophthalmology Registrar,32,5,20170518171333730_1140x848,tracking,0,1,1,0,25.520510000000286,199,2662,0,737,0,0,0,0
1854,Ophthalmology Registrar,32,5,20170519153000176_1140x848,tracking,-1,2,2,1,33.04979999999887,401,67,0,3598,0,0,0,0
1854,Ophthalmology Registrar,32,5,20170521094743135_1140x848,tracking,0,1,2,0,25.80858999999873,336,70,0,2972,0,0,0,0
